day_of_week	perf_date	perf_time	title	venue	perf_link	category	rating	website	event	image_url
Wednesday	21/08/2019	18:45	Art of Astonishment	BYOV19 - 22: The Grindstone - Luther Centre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22542	Magic	Family Friendly	www.keithbrown.ca	BYOV	https://eventotron.imgix.net/05-17-2019-173031-1774.jpg
Wednesday	21/08/2019	19:00	Magic to Do	BYOV19 - 50: Woodcroft Community Hall	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22387	Music/Musical Theatre	Family Friendly	www.edmontonmusicaltheatre.com	BYOV	https://eventotron.imgix.net/05-27-2019-230941-6391.jpg
Wednesday	21/08/2019	19:00	The Cast of the Irrelevant Show: Doing Our Second Best	BYOV19 - 30: St. Basil's Cultural Centre (2nd Floor)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22564	Comedy	Family Friendly	#	BYOV	https://eventotron.imgix.net/05-28-2019-171840-3658.jpg
Wednesday	21/08/2019	19:00	Best Foot Sideways	BYOV19 - 12: Varscona Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22797	Comedy	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-24-2019-165910-5359.jpg
Wednesday	21/08/2019	19:00	No Tweed Too Tight	BYOV19 - 36: La Cite Auditorium	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22790	Comedy	Adult	www.monstertheatre.com	BYOV	https://eventotron.imgix.net/05-01-2019-190614-9352.jpg
Wednesday	21/08/2019	19:00	The 11 O'clock Number: The Improvised Musical	BYOV19 - 21: The Grindstone - Comedy Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22411	Improv/Sketch	Parental Guidance (14+)	grindstonetheatre.ca	BYOV	https://eventotron.imgix.net/05-28-2018-211926-2416.jpg
Wednesday	21/08/2019	19:00	Chase Padgett: Heart Attacks & Other Blessings	BYOV19 - 37: Auditorium at Campus Saint-Jean	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22492	Storytelling	Parental Guidance (14+)	chasepadgett.com	BYOV	https://eventotron.imgix.net/05-27-2019-162202-9095.jpg
Wednesday	21/08/2019	19:00	Almost, Maine	BYOV19 - 25: Strathcona High School	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21517	Comedy/Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-153738-8662.jpg
Wednesday	21/08/2019	19:00	The Drowning Girls	BYOV19 - 48: The Dai Scott Stage at Hazeldean Hall	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22733	Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-231205-9333.jpg
Wednesday	21/08/2019	19:00	Balance Board	BYOV19 - 13: Old Strathcona Public Library	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22439	Drama	Family Friendly	maapaa.ca	BYOV	https://eventotron.imgix.net/05-27-2019-233818-9705.jpg
Wednesday	21/08/2019	19:00	The Cure for Hearing Loss: Musical Comedy with Caroline Stokes	BYOV19 - 49: The Nook	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21700	Comedy	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-28-2019-225931-9342.jpg
Wednesday	21/08/2019	19:00	Drinking At The Movies	3: Global News Walterdale Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22189	Improv/Sketch	Adult	#	Lottery	https://eventotron.imgix.net/06-14-2019-020105-6895.jpg
Wednesday	21/08/2019	19:15	Gossamer Feast	BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22934	Comedy/Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-22-2019-190205-7362.jpg
Wednesday	21/08/2019	19:15	.Gabriel	1: ATB Westbury Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21938	Music/Musical Theatre	Parental Guidance (14+)	www.eurotrumpet.com	Lottery	https://eventotron.imgix.net/05-13-2019-075931-9554.jpg
Wednesday	21/08/2019	19:30	The Marvelous Wonderettes '58	BYOV19 - 27: HI Edmonton Hostel	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22352	Music/Musical Theatre	Family Friendly	footeinthedoor.weebly.com	BYOV	https://eventotron.imgix.net/05-22-2019-183902-1029.jpg
Wednesday	21/08/2019	19:30	Coat of Many Colours	BYOV19 - 41: CKUA Performance Space	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22235	Music/Musical Theatre	Family Friendly	#	BYOV	https://eventotron.imgix.net/05-27-2019-211910-4341.jpg
Wednesday	21/08/2019	19:30	Burlesque Dueling Divas: Music Royalty	BYOV19 - 29: Spotlight Cabaret	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22651	Burlesque	Adult	#	BYOV	https://eventotron.imgix.net/05-20-2019-151550-6313.jpg
Wednesday	21/08/2019	19:30	Darwin vs Rednecks	BYOV19 - 38: Sue Paterson Memorial Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22286	Comedy	Parental Guidance (14+)	stewarthuff.com	BYOV	https://eventotron.imgix.net/05-27-2019-072030-8454.jpg
Wednesday	21/08/2019	19:45	Field Guide To The Gays	9: TELUS Phone Museum	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21739	Comedy	Adult	LoganDonahoo.com	Lottery	https://eventotron.imgix.net/05-28-2019-075823-3448.jpg
